year,month,soil_moisture,oblast
2015,4,0.37554305555555556,Kostanayskaya
2015,5,0.3242822580645161,Kostanayskaya
2015,6,0.21732222222222222,Kostanayskaya
2015,7,0.17673790322580646,Kostanayskaya
2015,8,0.16744489247311828,Kostanayskaya
2015,9,0.19595694444444445,Kostanayskaya
2015,10,0.21891666666666665,Kostanayskaya
2015,11,0.2690375,Kostanayskaya
2015,12,0.28213575268817204,Kostanayskaya
2016,1,0.2646008064516129,Kostanayskaya
2016,2,0.2842255747126437,Kostanayskaya
2016,3,0.36670967741935484,Kostanayskaya
2016,4,0.36399583333333335,Kostanayskaya
2016,5,0.25139650537634406,Kostanayskaya
2016,6,0.21087083333333334,Kostanayskaya
2016,7,0.2053991935483871,Kostanayskaya
2016,8,0.14974193548387096,Kostanayskaya
2016,9,0.2331722222222222,Kostanayskaya
2016,10,0.2861182795698925,Kostanayskaya
2016,11,0.3119708333333333,Kostanayskaya
2016,12,0.28468951612903226,Kostanayskaya
2017,1,0.3147983870967742,Kostanayskaya
2017,2,0.31310863095238095,Kostanayskaya
2017,3,0.3198064516129032,Kostanayskaya
2017,4,0.33593055555555557,Kostanayskaya
2017,5,0.21873118279569892,Kostanayskaya
2017,6,0.19091249999999998,Kostanayskaya
2017,7,0.18778360215053766,Kostanayskaya
2017,8,0.18703629032258065,Kostanayskaya
2017,9,0.19187083333333332,Kostanayskaya
2017,10,0.25131989247311826,Kostanayskaya
2017,11,0.30016805555555554,Kostanayskaya
2017,12,0.27938978494623656,Kostanayskaya
2018,1,0.3174193548387097,Kostanayskaya
2018,2,0.31839285714285714,Kostanayskaya
2018,3,0.3051935483870968,Kostanayskaya
2018,4,0.31959305555555556,Kostanayskaya
2018,5,0.2288736559139785,Kostanayskaya
2018,6,0.17446944444444443,Kostanayskaya
2018,7,0.17112096774193547,Kostanayskaya
2018,8,0.21767069892473118,Kostanayskaya
2018,9,0.2231986111111111,Kostanayskaya
2018,10,0.22606048387096772,Kostanayskaya
2018,11,0.25830277777777777,Kostanayskaya
2018,12,0.2645524193548387,Kostanayskaya
2019,1,0.263127688172043,Kostanayskaya
2019,2,0.26271428571428573,Kostanayskaya
2019,3,0.31573521505376345,Kostanayskaya
2019,4,0.3034763888888889,Kostanayskaya
2019,5,0.19933736559139784,Kostanayskaya
2019,6,0.1681013888888889,Kostanayskaya
2019,7,0.1691411290322581,Kostanayskaya
2019,8,0.184122311827957,Kostanayskaya
2019,9,0.24020416666666666,Kostanayskaya
2019,10,0.2203561827956989,Kostanayskaya
2019,11,0.2790388888888889,Kostanayskaya
2019,12,0.2811948924731183,Kostanayskaya
2020,1,0.33034543010752687,Kostanayskaya
2020,2,0.3134698275862069,Kostanayskaya
2020,3,0.3858965053763441,Kostanayskaya
2020,4,0.2975347222222222,Kostanayskaya
2020,5,0.24003494623655916,Kostanayskaya
2020,6,0.17057777777777777,Kostanayskaya
2020,7,0.19208602150537635,Kostanayskaya
2020,8,0.2352486559139785,Kostanayskaya
2020,9,0.22095833333333334,Kostanayskaya
2020,10,0.22335349462365592,Kostanayskaya
2020,11,0.2930125,Kostanayskaya
2020,12,0.289,Kostanayskaya
2021,1,0.289,Kostanayskaya
2021,2,0.289,Kostanayskaya
2021,3,0.289,Kostanayskaya
2021,4,0.32829861111111114,Kostanayskaya
2021,5,0.20056720430107527,Kostanayskaya
2021,6,0.15161527777777778,Kostanayskaya
2021,7,0.19932795698924732,Kostanayskaya
2021,8,0.15408736559139785,Kostanayskaya
2021,9,0.21315555555555557,Kostanayskaya
2021,10,0.23091263440860216,Kostanayskaya
2021,11,0.2769583333333333,Kostanayskaya
2021,12,0.3458575268817204,Kostanayskaya
2022,1,0.40040456989247314,Kostanayskaya
2022,2,0.404,Kostanayskaya
2022,3,0.404,Kostanayskaya
2022,4,0.3387861111111111,Kostanayskaya
2022,5,0.24081720430107528,Kostanayskaya
2022,6,0.21651944444444446,Kostanayskaya
2022,7,0.19165860215053762,Kostanayskaya
2022,8,0.17916263440860214,Kostanayskaya
2022,9,0.1888763888888889,Kostanayskaya
2022,10,0.21898655913978493,Kostanayskaya
2022,11,0.32198472222222224,Kostanayskaya
2022,12,0.312,Kostanayskaya
2023,1,0.3120295698924731,Kostanayskaya
2023,2,0.312,Kostanayskaya
2023,3,0.32729838709677417,Kostanayskaya
2023,4,0.3200708333333333,Kostanayskaya
2023,5,0.2514704301075269,Kostanayskaya
2023,6,0.18929444444444446,Kostanayskaya
2023,7,0.22171370967741938,Kostanayskaya
2023,8,0.21966532258064517,Kostanayskaya
2023,9,0.3385152777777778,Kostanayskaya
2023,10,0.32761290322580644,Kostanayskaya
2023,11,0.368625,Kostanayskaya
2023,12,0.39211155913978496,Kostanayskaya
2014,1,0.45317204301075265,Kyzylordinskaya
2014,2,0.5043273809523809,Kyzylordinskaya
2014,3,0.5121680107526881,Kyzylordinskaya
2014,4,0.4281319444444444,Kyzylordinskaya
2014,5,0.26390456989247313,Kyzylordinskaya
2014,6,0.24444166666666664,Kyzylordinskaya
2014,7,0.22765188172043013,Kyzylordinskaya
2014,8,0.22878897849462365,Kyzylordinskaya
2014,9,0.23322916666666668,Kyzylordinskaya
2014,10,0.33790860215053764,Kyzylordinskaya
2014,11,0.42210138888888893,Kyzylordinskaya
2014,12,0.4154301075268817,Kyzylordinskaya
2015,1,0.4441438172043011,Kyzylordinskaya
2015,2,0.4712053571428571,Kyzylordinskaya
2015,3,0.47371236559139784,Kyzylordinskaya
2015,4,0.43269583333333334,Kyzylordinskaya
2015,5,0.3428588709677419,Kyzylordinskaya
2015,6,0.2622625,Kyzylordinskaya
2015,7,0.22766397849462366,Kyzylordinskaya
2015,8,0.2301747311827957,Kyzylordinskaya
2015,9,0.23459166666666667,Kyzylordinskaya
2015,10,0.25286021505376344,Kyzylordinskaya
2015,11,0.4409958333333333,Kyzylordinskaya
2015,12,0.48844623655913977,Kyzylordinskaya
2016,1,0.549135752688172,Kyzylordinskaya
2016,2,0.5125344827586207,Kyzylordinskaya
2016,3,0.43611827956989246,Kyzylordinskaya
2016,4,0.41152916666666667,Kyzylordinskaya
2016,5,0.34752956989247313,Kyzylordinskaya
2016,6,0.2467541666666667,Kyzylordinskaya
2016,7,0.2323024193548387,Kyzylordinskaya
2016,8,0.22779032258064516,Kyzylordinskaya
2016,9,0.25538472222222225,Kyzylordinskaya
2016,10,0.3605819892473119,Kyzylordinskaya
2016,11,0.4546777777777778,Kyzylordinskaya
2016,12,0.45803225806451614,Kyzylordinskaya
2017,1,0.4327916666666667,Kyzylordinskaya
2017,2,0.47538541666666667,Kyzylordinskaya
2017,3,0.4688346774193548,Kyzylordinskaya
2017,4,0.3992375,Kyzylordinskaya
2017,5,0.32415188172043014,Kyzylordinskaya
2017,6,0.2682527777777778,Kyzylordinskaya
2017,7,0.25258602150537635,Kyzylordinskaya
2017,8,0.25511559139784945,Kyzylordinskaya
2017,9,0.25858194444444443,Kyzylordinskaya
2017,10,0.32774327956989247,Kyzylordinskaya
2017,11,0.3632916666666667,Kyzylordinskaya
2017,12,0.44041397849462366,Kyzylordinskaya
2018,1,0.5024408602150537,Kyzylordinskaya
2018,2,0.5206056547619047,Kyzylordinskaya
2018,3,0.5268534946236559,Kyzylordinskaya
2018,4,0.41553888888888885,Kyzylordinskaya
2018,5,0.30098790322580643,Kyzylordinskaya
2018,6,0.2615388888888889,Kyzylordinskaya
2018,7,0.24955376344086022,Kyzylordinskaya
2018,8,0.2621532258064516,Kyzylordinskaya
2018,9,0.2702930555555556,Kyzylordinskaya
2018,10,0.2924690860215054,Kyzylordinskaya
2018,11,0.2686625,Kyzylordinskaya
2018,12,0.2905940860215054,Kyzylordinskaya
2019,1,0.3713938172043011,Kyzylordinskaya
2019,2,0.48008630952380954,Kyzylordinskaya
2019,3,0.43331451612903227,Kyzylordinskaya
2019,4,0.4042291666666667,Kyzylordinskaya
2019,5,0.2973064516129032,Kyzylordinskaya
2019,6,0.2498486111111111,Kyzylordinskaya
2019,7,0.24420967741935484,Kyzylordinskaya
2019,8,0.23990994623655915,Kyzylordinskaya
2019,9,0.2451736111111111,Kyzylordinskaya
2019,10,0.2879596774193548,Kyzylordinskaya
2019,11,0.2755361111111111,Kyzylordinskaya
2019,12,0.4063951612903226,Kyzylordinskaya
2020,1,0.44942607526881717,Kyzylordinskaya
2020,2,0.4738405172413793,Kyzylordinskaya
2020,3,0.36055913978494625,Kyzylordinskaya
2020,4,0.3277513888888889,Kyzylordinskaya
2020,5,0.33751747311827957,Kyzylordinskaya
2020,6,0.2554625,Kyzylordinskaya
2020,7,0.2483481182795699,Kyzylordinskaya
2020,8,0.2410766129032258,Kyzylordinskaya
2020,9,0.24284722222222221,Kyzylordinskaya
2020,10,0.2725631720430108,Kyzylordinskaya
2020,11,0.22055833333333333,Kyzylordinskaya
2020,12,0.227,Kyzylordinskaya
2021,1,0.23299193548387098,Kyzylordinskaya
2021,2,0.38869791666666664,Kyzylordinskaya
2021,3,0.48122311827956993,Kyzylordinskaya
2021,4,0.3603055555555556,Kyzylordinskaya
2021,5,0.2383454301075269,Kyzylordinskaya
2021,6,0.21967638888888888,Kyzylordinskaya
2021,7,0.23102150537634408,Kyzylordinskaya
2021,8,0.22639112903225805,Kyzylordinskaya
2021,9,0.22946388888888888,Kyzylordinskaya
2021,10,0.2421263440860215,Kyzylordinskaya
2021,11,0.2729361111111111,Kyzylordinskaya
2021,12,0.4323319892473118,Kyzylordinskaya
2022,1,0.46841397849462363,Kyzylordinskaya
2022,2,0.5026770833333333,Kyzylordinskaya
2022,3,0.46934946236559144,Kyzylordinskaya
2022,4,0.32558750000000003,Kyzylordinskaya
2022,5,0.2882137096774194,Kyzylordinskaya
2022,6,0.25268333333333337,Kyzylordinskaya
2022,7,0.23568548387096774,Kyzylordinskaya
2022,8,0.24849462365591396,Kyzylordinskaya
2022,9,0.24191527777777777,Kyzylordinskaya
2022,10,0.2714018817204301,Kyzylordinskaya
2022,11,0.4205541666666666,Kyzylordinskaya
2022,12,0.41560618279569894,Kyzylordinskaya
2023,1,0.467866935483871,Kyzylordinskaya
2023,2,0.5451755952380952,Kyzylordinskaya
2023,3,0.4297809139784946,Kyzylordinskaya
2023,4,0.29668194444444446,Kyzylordinskaya
2023,5,0.28425,Kyzylordinskaya
2023,6,0.2492916666666667,Kyzylordinskaya
2023,7,0.23986155913978494,Kyzylordinskaya
2023,8,0.2535188172043011,Kyzylordinskaya
2023,9,0.2630722222222222,Kyzylordinskaya
2023,10,0.3286908602150537,Kyzylordinskaya
2023,11,0.3340638888888889,Kyzylordinskaya
2023,12,0.3208655913978494,Kyzylordinskaya
2014,1,0.20210887096774194,Mangistauskaya
2014,2,0.2089642857142857,Mangistauskaya
2014,3,0.06831451612903226,Mangistauskaya
2014,4,0.03814583333333333,Mangistauskaya
2014,5,0.02629704301075269,Mangistauskaya
2014,6,0.030225000000000002,Mangistauskaya
2014,7,0.026836021505376347,Mangistauskaya
2014,8,0.01663037634408602,Mangistauskaya
2014,9,0.02867916666666667,Mangistauskaya
2014,10,0.04669086021505376,Mangistauskaya
2014,11,0.16850277777777778,Mangistauskaya
2014,12,0.19086290322580646,Mangistauskaya
2015,1,0.17382392473118277,Mangistauskaya
2015,2,0.17386160714285714,Mangistauskaya
2015,3,0.062014784946236565,Mangistauskaya
2015,4,0.13424305555555555,Mangistauskaya
2015,5,0.08442338709677419,Mangistauskaya
2015,6,0.035569444444444445,Mangistauskaya
2015,7,0.025305107526881723,Mangistauskaya
2015,8,0.02299193548387097,Mangistauskaya
2015,9,0.024275,Mangistauskaya
2015,10,0.061798387096774196,Mangistauskaya
2015,11,0.15619583333333334,Mangistauskaya
2015,12,0.2780981182795699,Mangistauskaya
2016,1,0.2914112903225807,Mangistauskaya
2016,2,0.2474109195402299,Mangistauskaya
2016,3,0.274505376344086,Mangistauskaya
2016,4,0.2535222222222222,Mangistauskaya
2016,5,0.1473185483870968,Mangistauskaya
2016,6,0.04236527777777778,Mangistauskaya
2016,7,0.03967741935483871,Mangistauskaya
2016,8,0.024043010752688176,Mangistauskaya
2016,9,0.043706944444444444,Mangistauskaya
2016,10,0.031836021505376344,Mangistauskaya
2016,11,0.12090000000000001,Mangistauskaya
2016,12,0.25298790322580644,Mangistauskaya
2017,1,0.1981290322580645,Mangistauskaya
2017,2,0.14932589285714287,Mangistauskaya
2017,3,0.08317876344086021,Mangistauskaya
2017,4,0.032094444444444446,Mangistauskaya
2017,5,0.05613709677419355,Mangistauskaya
2017,6,0.030708333333333334,Mangistauskaya
2017,7,0.023661290322580644,Mangistauskaya
2017,8,0.019571236559139785,Mangistauskaya
2017,9,0.02362222222222222,Mangistauskaya
2017,10,0.08038978494623657,Mangistauskaya
2017,11,0.04804722222222223,Mangistauskaya
2017,12,0.09259408602150537,Mangistauskaya
2018,1,0.22155913978494624,Mangistauskaya
2018,2,0.15786458333333334,Mangistauskaya
2018,3,0.10251747311827956,Mangistauskaya
2018,4,0.023738888888888886,Mangistauskaya
2018,5,0.02408198924731183,Mangistauskaya
2018,6,0.022111111111111113,Mangistauskaya
2018,7,0.04191263440860215,Mangistauskaya
2018,8,0.028448924731182795,Mangistauskaya
2018,9,0.0198375,Mangistauskaya
2018,10,0.023176075268817202,Mangistauskaya
2018,11,0.07153194444444444,Mangistauskaya
2018,12,0.15813709677419355,Mangistauskaya
2019,1,0.18883333333333333,Mangistauskaya
2019,2,0.1577529761904762,Mangistauskaya
2019,3,0.09134139784946237,Mangistauskaya
2019,4,0.1447152777777778,Mangistauskaya
2019,5,0.04176612903225806,Mangistauskaya
2019,6,0.023040277777777778,Mangistauskaya
2019,7,0.03236290322580645,Mangistauskaya
2019,8,0.023819892473118283,Mangistauskaya
2019,9,0.04064583333333333,Mangistauskaya
2019,10,0.02620833333333333,Mangistauskaya
2019,11,0.12076527777777776,Mangistauskaya
2019,12,0.060221774193548384,Mangistauskaya
2020,1,0.06548655913978495,Mangistauskaya
2020,2,0.07554454022988506,Mangistauskaya
2020,3,0.044946236559139784,Mangistauskaya
2020,4,0.08005833333333334,Mangistauskaya
2020,5,0.04679032258064516,Mangistauskaya
2020,6,0.014251388888888888,Mangistauskaya
2020,7,0.011260752688172043,Mangistauskaya
2020,8,0.028158602150537632,Mangistauskaya
2020,9,0.024669444444444445,Mangistauskaya
2020,10,0.023294354838709678,Mangistauskaya
2020,11,0.04743055555555555,Mangistauskaya
2020,12,0.055028225806451614,Mangistauskaya
2021,1,0.09659005376344086,Mangistauskaya
2021,2,0.0861592261904762,Mangistauskaya
2021,3,0.1107486559139785,Mangistauskaya
2021,4,0.024375,Mangistauskaya
2021,5,0.026673387096774193,Mangistauskaya
2021,6,0.02214027777777778,Mangistauskaya
2021,7,0.005923387096774193,Mangistauskaya
2021,8,0.013314516129032259,Mangistauskaya
2021,9,0.024462499999999998,Mangistauskaya
2021,10,0.015926075268817206,Mangistauskaya
2021,11,0.04364166666666667,Mangistauskaya
2021,12,0.06996370967741936,Mangistauskaya
2022,1,0.16186021505376344,Mangistauskaya
2022,2,0.07123214285714285,Mangistauskaya
2022,3,0.08482930107526881,Mangistauskaya
2022,4,0.03155,Mangistauskaya
2022,5,0.08679301075268817,Mangistauskaya
2022,6,0.022475,Mangistauskaya
2022,7,0.03952688172043011,Mangistauskaya
2022,8,0.018864247311827956,Mangistauskaya
2022,9,0.016620833333333335,Mangistauskaya
2022,10,0.02557258064516129,Mangistauskaya
2022,11,0.17528472222222222,Mangistauskaya
2022,12,0.10697849462365591,Mangistauskaya
2023,1,0.2192271505376344,Mangistauskaya
2023,2,0.1617455357142857,Mangistauskaya
2023,3,0.03093010752688172,Mangistauskaya
2023,4,0.08400555555555556,Mangistauskaya
2023,5,0.07646774193548388,Mangistauskaya
2023,6,0.023730555555555553,Mangistauskaya
2023,7,0.024395161290322577,Mangistauskaya
2023,8,0.01789784946236559,Mangistauskaya
2023,9,0.03650138888888889,Mangistauskaya
2023,10,0.12998521505376345,Mangistauskaya
2023,11,0.10390972222222222,Mangistauskaya
2023,12,0.20849327956989247,Mangistauskaya
2014,1,0.27088172043010755,Pavlodarskaya
2014,2,0.2688020833333334,Pavlodarskaya
2014,3,0.3333077956989247,Pavlodarskaya
2014,4,0.27886527777777775,Pavlodarskaya
2014,5,0.1720739247311828,Pavlodarskaya
2014,6,0.17933472222222224,Pavlodarskaya
2014,7,0.21888709677419355,Pavlodarskaya
2014,8,0.22134005376344085,Pavlodarskaya
2014,9,0.24137499999999998,Pavlodarskaya
2014,10,0.27975940860215054,Pavlodarskaya
2014,11,0.3016013888888889,Pavlodarskaya
2014,12,0.27243279569892476,Pavlodarskaya
2015,1,0.25851075268817203,Pavlodarskaya
2015,2,0.25336309523809525,Pavlodarskaya
2015,3,0.3148682795698925,Pavlodarskaya
2015,4,0.33312222222222226,Pavlodarskaya
2015,5,0.21661827956989246,Pavlodarskaya
2015,6,0.2184888888888889,Pavlodarskaya
2015,7,0.2111747311827957,Pavlodarskaya
2015,8,0.2008763440860215,Pavlodarskaya
2015,9,0.2123972222222222,Pavlodarskaya
2015,10,0.24976747311827957,Pavlodarskaya
2015,11,0.2885069444444444,Pavlodarskaya
2015,12,0.3393844086021506,Pavlodarskaya
2016,1,0.3620255376344086,Pavlodarskaya
2016,2,0.38028879310344826,Pavlodarskaya
2016,3,0.3535215053763441,Pavlodarskaya
2016,4,0.26154444444444447,Pavlodarskaya
2016,5,0.17606586021505374,Pavlodarskaya
2016,6,0.21273055555555556,Pavlodarskaya
2016,7,0.27518145161290325,Pavlodarskaya
2016,8,0.21057930107526882,Pavlodarskaya
2016,9,0.17514305555555554,Pavlodarskaya
2016,10,0.28434005376344085,Pavlodarskaya
2016,11,0.3034513888888889,Pavlodarskaya
2016,12,0.30286962365591397,Pavlodarskaya
2017,1,0.2801411290322581,Pavlodarskaya
2017,2,0.2731800595238096,Pavlodarskaya
2017,3,0.290005376344086,Pavlodarskaya
2017,4,0.3394236111111111,Pavlodarskaya
2017,5,0.24003091397849463,Pavlodarskaya
2017,6,0.2115,Pavlodarskaya
2017,7,0.22479032258064516,Pavlodarskaya
2017,8,0.197258064516129,Pavlodarskaya
2017,9,0.2205486111111111,Pavlodarskaya
2017,10,0.24271639784946236,Pavlodarskaya
2017,11,0.2917277777777778,Pavlodarskaya
2017,12,0.30259946236559143,Pavlodarskaya
2018,1,0.41654838709677416,Pavlodarskaya
2018,2,0.42573214285714284,Pavlodarskaya
2018,3,0.41682258064516126,Pavlodarskaya
2018,4,0.336375,Pavlodarskaya
2018,5,0.3094462365591398,Pavlodarskaya
2018,6,0.24455972222222222,Pavlodarskaya
2018,7,0.22179301075268817,Pavlodarskaya
2018,8,0.22305376344086023,Pavlodarskaya
2018,9,0.25969722222222225,Pavlodarskaya
2018,10,0.24061693548387098,Pavlodarskaya
2018,11,0.25598888888888893,Pavlodarskaya
2018,12,0.3271935483870968,Pavlodarskaya
2019,1,0.3244758064516129,Pavlodarskaya
2019,2,0.3284464285714286,Pavlodarskaya
2019,3,0.3399005376344086,Pavlodarskaya
2019,4,0.26647916666666666,Pavlodarskaya
2019,5,0.1889502688172043,Pavlodarskaya
2019,6,0.2419222222222222,Pavlodarskaya
2019,7,0.20683064516129032,Pavlodarskaya
2019,8,0.16843951612903227,Pavlodarskaya
2019,9,0.21259583333333332,Pavlodarskaya
2019,10,0.2117741935483871,Pavlodarskaya
2019,11,0.25172916666666667,Pavlodarskaya
2019,12,0.29840994623655914,Pavlodarskaya
2020,1,0.29980779569892474,Pavlodarskaya
2020,2,0.3585359195402299,Pavlodarskaya
2020,3,0.376880376344086,Pavlodarskaya
2020,4,0.2564986111111111,Pavlodarskaya
2020,5,0.1792567204301075,Pavlodarskaya
2020,6,0.15876805555555557,Pavlodarskaya
2020,7,0.21545967741935482,Pavlodarskaya
2020,8,0.18821639784946234,Pavlodarskaya
2020,9,0.22416944444444442,Pavlodarskaya
2020,10,0.24462096774193548,Pavlodarskaya
2020,11,0.27164861111111116,Pavlodarskaya
2020,12,0.25710483870967743,Pavlodarskaya
2021,1,0.2553991935483871,Pavlodarskaya
2021,2,0.2628988095238095,Pavlodarskaya
2021,3,0.2975981182795699,Pavlodarskaya
2021,4,0.2892208333333333,Pavlodarskaya
2021,5,0.1618454301075269,Pavlodarskaya
2021,6,0.1964888888888889,Pavlodarskaya
2021,7,0.22601747311827958,Pavlodarskaya
2021,8,0.23074193548387095,Pavlodarskaya
2021,9,0.24041944444444446,Pavlodarskaya
2021,10,0.24385080645161292,Pavlodarskaya
2021,11,0.2528583333333333,Pavlodarskaya
2021,12,0.28441263440860215,Pavlodarskaya
2022,1,0.31514112903225805,Pavlodarskaya
2022,2,0.33889732142857143,Pavlodarskaya
2022,3,0.41194758064516124,Pavlodarskaya
2022,4,0.2716291666666667,Pavlodarskaya
2022,5,0.17736559139784946,Pavlodarskaya
2022,6,0.2129666666666667,Pavlodarskaya
2022,7,0.19789381720430108,Pavlodarskaya
2022,8,0.28466397849462366,Pavlodarskaya
2022,9,0.186075,Pavlodarskaya
2022,10,0.18583467741935483,Pavlodarskaya
2022,11,0.2520277777777778,Pavlodarskaya
2022,12,0.258,Pavlodarskaya
2023,1,0.3097150537634409,Pavlodarskaya
2023,2,0.326,Pavlodarskaya
2023,3,0.308752688172043,Pavlodarskaya
2023,4,0.19861666666666666,Pavlodarskaya
2023,5,0.17623387096774193,Pavlodarskaya
2023,6,0.1614513888888889,Pavlodarskaya
2023,7,0.16579032258064516,Pavlodarskaya
2023,8,0.24688172043010753,Pavlodarskaya
2023,9,0.28765555555555555,Pavlodarskaya
2023,10,0.25585618279569894,Pavlodarskaya
2023,11,0.32859166666666667,Pavlodarskaya
2023,12,0.37278225806451615,Pavlodarskaya
2014,1,0.42029032258064514,Severo-Kazakhstanskaya
2014,2,0.41488392857142853,Severo-Kazakhstanskaya
2014,3,0.45160887096774194,Severo-Kazakhstanskaya
2014,4,0.4405541666666667,Severo-Kazakhstanskaya
2014,5,0.32635752688172043,Severo-Kazakhstanskaya
2014,6,0.29993333333333333,Severo-Kazakhstanskaya
2014,7,0.41861424731182795,Severo-Kazakhstanskaya
2014,8,0.3262352150537634,Severo-Kazakhstanskaya
2014,9,0.34522777777777774,Severo-Kazakhstanskaya
2014,10,0.4213709677419355,Severo-Kazakhstanskaya
2014,11,0.4296375,Severo-Kazakhstanskaya
2014,12,0.40566532258064514,Severo-Kazakhstanskaya
2015,1,0.3937768817204301,Severo-Kazakhstanskaya
2015,2,0.38832738095238095,Severo-Kazakhstanskaya
2015,3,0.4143884408602151,Severo-Kazakhstanskaya
2015,4,0.4674875,Severo-Kazakhstanskaya
2015,5,0.3900120967741935,Severo-Kazakhstanskaya
2015,6,0.30617916666666667,Severo-Kazakhstanskaya
2015,7,0.3702123655913978,Severo-Kazakhstanskaya
2015,8,0.3399610215053763,Severo-Kazakhstanskaya
2015,9,0.40735972222222216,Severo-Kazakhstanskaya
2015,10,0.43965591397849463,Severo-Kazakhstanskaya
2015,11,0.4507097222222223,Severo-Kazakhstanskaya
2015,12,0.4362069892473118,Severo-Kazakhstanskaya
2016,1,0.41668548387096777,Severo-Kazakhstanskaya
2016,2,0.43060919540229886,Severo-Kazakhstanskaya
2016,3,0.44922849462365594,Severo-Kazakhstanskaya
2016,4,0.4573402777777778,Severo-Kazakhstanskaya
2016,5,0.3179059139784946,Severo-Kazakhstanskaya
2016,6,0.35210833333333336,Severo-Kazakhstanskaya
2016,7,0.4373548387096774,Severo-Kazakhstanskaya
2016,8,0.3276102150537634,Severo-Kazakhstanskaya
2016,9,0.38283472222222226,Severo-Kazakhstanskaya
2016,10,0.4084018817204301,Severo-Kazakhstanskaya
2016,11,0.4197652777777778,Severo-Kazakhstanskaya
2016,12,0.4071733870967742,Severo-Kazakhstanskaya
2017,1,0.4090658602150537,Severo-Kazakhstanskaya
2017,2,0.42509821428571426,Severo-Kazakhstanskaya
2017,3,0.4656747311827957,Severo-Kazakhstanskaya
2017,4,0.4499847222222222,Severo-Kazakhstanskaya
2017,5,0.3383185483870968,Severo-Kazakhstanskaya
2017,6,0.34950555555555557,Severo-Kazakhstanskaya
2017,7,0.3658266129032258,Severo-Kazakhstanskaya
2017,8,0.29055107526881724,Severo-Kazakhstanskaya
2017,9,0.31231805555555553,Severo-Kazakhstanskaya
2017,10,0.3672150537634409,Severo-Kazakhstanskaya
2017,11,0.39969583333333336,Severo-Kazakhstanskaya
2017,12,0.3731209677419354,Severo-Kazakhstanskaya
2018,1,0.3936935483870968,Severo-Kazakhstanskaya
2018,2,0.3959553571428571,Severo-Kazakhstanskaya
2018,3,0.4120188172043011,Severo-Kazakhstanskaya
2018,4,0.4479027777777778,Severo-Kazakhstanskaya
2018,5,0.382633064516129,Severo-Kazakhstanskaya
2018,6,0.3519111111111111,Severo-Kazakhstanskaya
2018,7,0.3614341397849462,Severo-Kazakhstanskaya
2018,8,0.4092016129032258,Severo-Kazakhstanskaya
2018,9,0.3909486111111111,Severo-Kazakhstanskaya
2018,10,0.34559274193548384,Severo-Kazakhstanskaya
2018,11,0.3853125,Severo-Kazakhstanskaya
2018,12,0.3794677419354839,Severo-Kazakhstanskaya
2019,1,0.386516129032258,Severo-Kazakhstanskaya
2019,2,0.38635714285714284,Severo-Kazakhstanskaya
2019,3,0.45933602150537634,Severo-Kazakhstanskaya
2019,4,0.4113833333333334,Severo-Kazakhstanskaya
2019,5,0.30715860215053764,Severo-Kazakhstanskaya
2019,6,0.36972083333333333,Severo-Kazakhstanskaya
2019,7,0.32974327956989247,Severo-Kazakhstanskaya
2019,8,0.3355793010752688,Severo-Kazakhstanskaya
2019,9,0.4262805555555556,Severo-Kazakhstanskaya
2019,10,0.3993548387096774,Severo-Kazakhstanskaya
2019,11,0.4186069444444444,Severo-Kazakhstanskaya
2019,12,0.4208924731182796,Severo-Kazakhstanskaya
2020,1,0.44447043010752685,Severo-Kazakhstanskaya
2020,2,0.4849396551724138,Severo-Kazakhstanskaya
2020,3,0.47640994623655913,Severo-Kazakhstanskaya
2020,4,0.39710277777777775,Severo-Kazakhstanskaya
2020,5,0.31106720430107526,Severo-Kazakhstanskaya
2020,6,0.30933472222222225,Severo-Kazakhstanskaya
2020,7,0.33690456989247314,Severo-Kazakhstanskaya
2020,8,0.3311397849462365,Severo-Kazakhstanskaya
2020,9,0.3311013888888889,Severo-Kazakhstanskaya
2020,10,0.3401854838709677,Severo-Kazakhstanskaya
2020,11,0.397625,Severo-Kazakhstanskaya
2020,12,0.392,Severo-Kazakhstanskaya
2021,1,0.392,Severo-Kazakhstanskaya
2021,2,0.4409702380952381,Severo-Kazakhstanskaya
2021,3,0.4542768817204301,Severo-Kazakhstanskaya
2021,4,0.44557500000000005,Severo-Kazakhstanskaya
2021,5,0.29429704301075266,Severo-Kazakhstanskaya
2021,6,0.29281111111111113,Severo-Kazakhstanskaya
2021,7,0.34330645161290324,Severo-Kazakhstanskaya
2021,8,0.3050766129032258,Severo-Kazakhstanskaya
2021,9,0.3350222222222222,Severo-Kazakhstanskaya
2021,10,0.3214717741935484,Severo-Kazakhstanskaya
2021,11,0.3690333333333333,Severo-Kazakhstanskaya
2021,12,0.3785806451612903,Severo-Kazakhstanskaya
2022,1,0.4196344086021505,Severo-Kazakhstanskaya
2022,2,0.4352470238095238,Severo-Kazakhstanskaya
2022,3,0.5061397849462366,Severo-Kazakhstanskaya
2022,4,0.38230694444444446,Severo-Kazakhstanskaya
2022,5,0.28588844086021503,Severo-Kazakhstanskaya
2022,6,0.3362875,Severo-Kazakhstanskaya
2022,7,0.3623427419354839,Severo-Kazakhstanskaya
2022,8,0.3197674731182796,Severo-Kazakhstanskaya
2022,9,0.33100694444444445,Severo-Kazakhstanskaya
2022,10,0.33076209677419355,Severo-Kazakhstanskaya
